age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
11, Private,4, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
11, Private,4, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,17, Japan, <=50K
6, Private,9, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,19, United-States, <=50K
26, Private,5, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, >50K
3, Private,6, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K.
15, Private,4, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,27, United-States, >50K.
1, Private,3, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,14, United-States, <=50K
17, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
11, State-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,18, United-States, >50K
4, Private,12, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,19, United-States, <=50K.
15, Local-gov,0, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,21, United-States, <=50K
13, ?,5, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,9, United-States, <=50K
11, Private,2, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K
12, Private,10, Bachelors,13, Married-civ-spouse, Sales, Husband, Black, Male,0,0,24, United-States, <=50K
21, Private,5, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, >50K
17, Local-gov,7, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,19, United-States, >50K.
19, Private,4, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
30, ?,3, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,0,0,12, United-States, >50K
6, Private,5, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,19, United-States, <=50K
19, Private,11, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2,0,19, United-States, <=50K
18, Private,6, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,2,0,19, United-States, <=50K.
17, Private,3, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,28,19, United-States, >50K
31, Private,7, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,19, ?, <=50K
14, Private,14, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,1,0,19, United-States, <=50K
23, Private,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, United-States, <=50K.
6, Private,5, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, <=50K
19, Private,8, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,19, United-States, >50K
26, Private,10, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,0,0,17, United-States, <=50K.
7, Private,5, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,23, United-States, <=50K.
37, Private,2, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,8, United-States, <=50K.
21, Private,5, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,14, United-States, <=50K.
15, Federal-gov,10, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,0,19, United-States, >50K
23, Private,10, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,19, United-States, >50K.
33, ?,3, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,19, United-States, <=50K.
5, ?,5, Assoc-voc,11, Never-married, ?, Own-child, White, Male,0,0,45, United-States, <=50K
12, Private,9, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,19, United-States, <=50K
17, Federal-gov,18, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
13, Private,5, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,26, United-States, <=50K
15, Federal-gov,7, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,24, United-States, <=50K
2, ?,6, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,14, United-States, <=50K.
10, Private,3, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K
5, Private,13, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,18, United-States, <=50K
19, Private,5, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,2,0,19, United-States, >50K
9, Private,3, Masters,14, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, India, >50K.
17, Private,5, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3,0,22, United-States, >50K
17, Self-emp-inc,3, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,22,24, United-States, >50K
17, Private,2, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,2,0,19, United-States, >50K.
4, Private,13, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States, <=50K
21, Private,5, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
9, Private,6, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, >50K.
10, Self-emp-not-inc,5, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Male,0,0,19, ?, <=50K
13, Self-emp-not-inc,7, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,2, United-States, >50K
9, Private,3, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,19, United-States, <=50K
24, Private,5, 9th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, Dominican-Republic, <=50K
7, Private,7, Masters,14, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,14, Cuba, <=50K
19, Self-emp-inc,6, Masters,14, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,21,19, Hong, >50K.
20, Private,7, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22, United-States, >50K
10, Private,4, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,22, United-States, <=50K
0, Local-gov,4, 11th,7, Never-married, Adm-clerical, Other-relative, White, Female,0,0,12, United-States, <=50K
6, Private,7, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,27, Puerto-Rico, <=50K
20, Self-emp-not-inc,2, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,37, Italy, <=50K
3, State-gov,4, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,4, United-States, <=50K
26, Private,10, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,37, United-States, >50K.
21, Local-gov,13, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
8, Private,2, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,23,17, United-States, <=50K.
28, Self-emp-not-inc,7, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, Greece, <=50K
10, Private,0, Assoc-voc,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,19, United-States, >50K
12, Private,6, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
8, Private,3, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,19, United-States, <=50K
25, Private,8, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,19, United-States, <=50K.
11, Private,1, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K.
2, Private,8, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,25,19, United-States, <=50K.
10, Private,5, Assoc-voc,11, Separated, Protective-serv, Not-in-family, White, Female,0,0,19, United-States, <=50K
18, State-gov,3, Masters,14, Separated, Prof-specialty, Unmarried, White, Female,0,0,19, United-States, <=50K.
13, Private,11, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,17, United-States, <=50K
6, Private,8, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,22, United-States, <=50K
24, Private,8, Some-college,10, Separated, Exec-managerial, Unmarried, Black, Female,0,0,19, United-States, <=50K
7, ?,3, Some-college,10, Never-married, ?, Other-relative, White, Male,0,0,19, United-States, <=50K.
16, Private,5, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,19, United-States, <=50K
8, Private,0, Some-college,10, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,19, United-States, <=50K
28, Self-emp-not-inc,4, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,17, United-States, <=50K
34, Private,5, 7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male,0,0,14, United-States, <=50K
25, Private,0, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7,0,30, United-States, >50K
22, Self-emp-not-inc,2, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,19, United-States, <=50K
6, Private,6, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,19, Mexico, <=50K.
3, Private,6, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,19, United-States, <=50K
13, Federal-gov,4, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
8, Private,2, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, United-States, <=50K
19, Local-gov,0, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,19, United-States, <=50K
8, Private,2, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,11, United-States, <=50K
8, Private,5, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Other, Female,0,18,19, United-States, <=50K
14, Private,4, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,19, ?, <=50K
5, Private,5, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,22, United-States, <=50K.
1, ?,4, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,3, United-States, <=50K.
12, Private,11, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7,0,22, United-States, >50K.
3, Private,3, HS-grad,9, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,27, United-States, <=50K.
9, Private,3, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K.
14, Private,5, 11th,7, Married-spouse-absent, Transport-moving, Own-child, White, Male,0,0,17, Mexico, <=50K
34, Self-emp-not-inc,2, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,1,0,16, United-States, <=50K.
13, Private,5, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,23, United-States, <=50K.
17, Private,7, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, United-States, <=50K.
15, Local-gov,0, Some-college,10, Divorced, Transport-moving, Unmarried, White, Male,3,0,19, United-States, <=50K
8, Private,7, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,19, Mexico, <=50K
0, ?,6, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,9, ?, <=50K.
10, Private,13, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,27,23, United-States, >50K
9, Private,2, 9th,5, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,19, United-States, <=50K
16, Private,3, Some-college,10, Divorced, Sales, Own-child, White, Male,1,0,22, United-States, <=50K
3, Private,11, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,18, United-States, <=50K.
3, Private,7, Some-college,10, Married-AF-spouse, Other-service, Wife, White, Female,0,0,19, United-States, >50K
29, State-gov,6, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,1,0,19, United-States, >50K
18, Private,6, HS-grad,9, Never-married, Sales, Other-relative, White, Female,0,0,7, United-States, <=50K
4, Self-emp-not-inc,4, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,17, United-States, <=50K.
30, Private,1, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Male,0,0,19, United-States, <=50K.
13, Private,3, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,22, United-States, >50K.
6, Private,7, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,28,19, United-States, >50K.
28, State-gov,3, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K
19, Private,5, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,24, United-States, >50K.
13, Private,6, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,3,0,30, United-States, >50K
13, Private,5, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
3, ?,6, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,9, United-States, <=50K
17, Private,11, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17, United-States, <=50K
19, Local-gov,14, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,19, United-States, <=50K
28, Private,5, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, <=50K.
19, Self-emp-inc,7, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3,0,19, ?, >50K
5, Private,1, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,17, United-States, <=50K
25, Private,4, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
13, Private,3, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,22,19, United-States, >50K
0, Private,8, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,9, El-Salvador, <=50K
19, Private,6, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,19, United-States, >50K.
5, Private,12, 12th,8, Never-married, Craft-repair, Not-in-family, White, Male,0,0,19, United-States, <=50K
18, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,22, United-States, <=50K.
23, Self-emp-not-inc,11, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,9, United-States, <=50K
5, Private,2, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,19, United-States, <=50K
28, Self-emp-not-inc,6, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
19, State-gov,5, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
6, Private,16, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,19, United-States, <=50K
23, Private,5, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,19, United-States, <=50K.
8, Private,5, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,19, United-States, <=50K
6, Private,1, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,19, United-States, <=50K.
5, Private,7, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
1, ?,8, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,19, United-States, <=50K.
21, Private,3, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, >50K
26, Private,7, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,14, Canada, <=50K
24, Self-emp-inc,4, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,32, United-States, >50K
23, Private,6, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, ?,3, Bachelors,13, Widowed, ?, Not-in-family, White, Female,12,0,7, United-States, >50K
15, Private,3, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,7,0,24, United-States, >50K
18, Self-emp-inc,7, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, ?, >50K.
15, Private,8, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
2, Private,5, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,7, United-States, <=50K
3, Private,6, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,19, United-States, <=50K
13, Private,3, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
25, Private,6, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,24, United-States, >50K
4, Private,8, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,19, United-States, <=50K.
13, Private,2, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, >50K
2, Private,10, Some-college,10, Never-married, Transport-moving, Own-child, Black, Male,0,0,19, United-States, <=50K
14, Private,3, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19, United-States, <=50K
4, Private,2, 12th,8, Never-married, Transport-moving, Not-in-family, White, Male,0,0,22, United-States, <=50K
28, Private,5, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,22,30, United-States, >50K.
23, Local-gov,9, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,19, United-States, <=50K
2, Private,4, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,19, United-States, <=50K
10, Private,3, Some-college,10, Divorced, Craft-repair, Other-relative, Other, Female,0,0,19, United-States, <=50K
24, Self-emp-not-inc,5, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, Hungary, >50K.
3, Private,6, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,1,0,1, United-States, <=50K
16, Private,9, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,19, United-States, <=50K
14, Private,5, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,19, United-States, <=50K
21, Private,5, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,19, United-States, <=50K.
12, Private,3, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,23, United-States, <=50K
30, Private,3, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,18,19, United-States, <=50K
6, Private,4, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22, United-States, >50K.
30, Local-gov,6, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,0,0,14, ?, <=50K
22, Private,5, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,17, South, >50K
20, Private,7, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, Mexico, <=50K
10, Private,1, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States, <=50K.
8, Private,2, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, <=50K
10, Private,5, HS-grad,9, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,22, Japan, <=50K
1, Private,13, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,9, United-States, <=50K.
13, Private,5, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,19, United-States, <=50K.
2, Private,5, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17, United-States, <=50K.
17, Self-emp-inc,8, Bachelors,13, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,17, United-States, <=50K
23, Local-gov,8, HS-grad,9, Separated, Protective-serv, Not-in-family, Black, Male,0,0,19, United-States, <=50K
2, Private,11, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,9, United-States, <=50K
23, ?,6, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,19, United-States, >50K
9, Private,6, Assoc-voc,11, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,19, United-States, <=50K
1, Private,8, Assoc-voc,11, Never-married, Prof-specialty, Own-child, White, Female,0,0,19, United-States, <=50K
10, Private,5, Bachelors,13, Never-married, Sales, Own-child, White, Male,6,0,17, United-States, >50K.
10, Private,2, Assoc-acdm,12, Never-married, Sales, Unmarried, Black, Male,0,0,15, United-States, <=50K.
21, Private,5, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,25,19, United-States, >50K
31, Self-emp-not-inc,12, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,7,0,24, United-States, >50K.
19, Private,10, 1st-4th,2, Married-civ-spouse, Other-service, Wife, White, Female,0,0,19, United-States, <=50K
19, Private,1, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
10, ?,11, Some-college,10, Never-married, ?, Unmarried, Black, Female,0,0,19, United-States, <=50K.
0, Private,2, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,4, United-States, <=50K.
13, Self-emp-not-inc,6, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,14, United-States, <=50K.
8, Private,7, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,19, United-States, <=50K.
21, Private,4, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19, United-States, >50K
4, Private,6, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,17, United-States, <=50K
17, Local-gov,3, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19, United-States, >50K
8, Private,11, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,22, United-States, <=50K
10, Private,7, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,21,22, United-States, >50K.
19, Self-emp-not-inc,1, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,7,0,27, United-States, >50K
10, Self-emp-not-inc,5, Bachelors,13, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,23, Iran, <=50K
8, Private,7, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, United-States, <=50K
28, State-gov,4, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,3, United-States, >50K.
24, Private,7, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K.
15, Private,4, HS-grad,9, Never-married, Priv-house-serv, Other-relative, Black, Female,0,0,19, Honduras, <=50K.
1, Private,6, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,7, United-States, <=50K
6, Private,8, Bachelors,13, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,9, South, <=50K
12, Self-emp-not-inc,7, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,30, United-States, <=50K.
30, Local-gov,0, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Local-gov,5, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,24, Philippines, <=50K.
4, Private,14, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,19, United-States, <=50K
6, Private,9, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,19, United-States, <=50K
20, Local-gov,6, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,24, United-States, <=50K
16, Private,4, 11th,7, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,0,19, United-States, <=50K
6, Private,4, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,26, United-States, <=50K
22, Private,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19, United-States, <=50K
9, Private,3, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, United-States, <=50K.
15, Private,5, Assoc-acdm,12, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,22, United-States, <=50K
17, Private,5, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K.
10, Private,5, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,0,0,19, United-States, <=50K
12, Federal-gov,5, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K.
10, Private,5, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K.
2, Private,4, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,14, ?, <=50K
22, Private,16, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
32, Private,4, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
21, Local-gov,6, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, >50K
13, Private,6, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,22, United-States, <=50K.
5, Private,2, 11th,7, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,19, Philippines, >50K.
22, Private,3, HS-grad,9, Separated, Craft-repair, Not-in-family, Black, Male,0,0,19, United-States, <=50K
10, Private,8, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,19, United-States, <=50K
10, Private,3, Preschool,1, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,2,0,19, Cambodia, <=50K
43, Private,0, 7th-8th,4, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,0, United-States, <=50K.
8, Private,8, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K.
9, Federal-gov,4, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,19, United-States, <=50K
5, Private,0, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,19, United-States, <=50K
2, Private,4, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,19, United-States, <=50K
6, Private,3, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,5, United-States, <=50K
12, ?,3, HS-grad,9, Widowed, ?, Own-child, White, Female,0,0,18, United-States, <=50K
0, Private,0, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K.
2, Local-gov,2, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, United-States, <=50K.
0, ?,5, 12th,8, Never-married, ?, Own-child, White, Female,0,0,19, United-States, <=50K
13, Federal-gov,6, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
31, ?,10, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,9, United-States, <=50K
2, Private,6, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,9, United-States, <=50K
13, Private,3, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, >50K
20, Local-gov,6, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,17, United-States, >50K
12, State-gov,6, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,19, United-States, <=50K.
0, Local-gov,5, 11th,7, Never-married, Protective-serv, Own-child, White, Male,0,0,14, United-States, <=50K
